timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperature,timestamp_utc,timezone
2020-09-19 10:45:03+02:00,48.42119213193655,18.413654314354062,0.0,211.39999999999998,211.39999999999998,0.0,0.0,94,0,,,2020-09-19 08:45:03,Europe/Bratislava
2020-09-19 10:45:04+02:00,48.42119213193655,18.413654314354062,0.0,211.39999999999998,211.39999999999998,0.0,0.0,93,0,,,2020-09-19 08:45:04,Europe/Bratislava
2020-09-19 10:45:05+02:00,48.42119213193655,18.413654314354062,0.0,211.39999999999998,211.39999999999998,0.0,0.0,93,0,,26,2020-09-19 08:45:05,Europe/Bratislava
2020-09-19 10:45:06+02:00,48.42118123546243,18.413659762591124,0.0,211.39999999999998,211.39999999999998,0.0,0.0,93,0,,26,2020-09-19 08:45:06,Europe/Bratislava
2020-09-19 10:45:07+02:00,48.42116539366543,18.413661941885948,0.0,211.39999999999998,211.39999999999998,0.0,0.0,92,0,,26,2020-09-19 08:45:07,Europe/Bratislava
2020-09-19 10:45:08+02:00,48.421149384230375,18.41365666128695,0.0,211.39999999999998,211.39999999999998,0.0,0.0,92,0,,26,2020-09-19 08:45:08,Europe/Bratislava
2020-09-19 10:45:09+02:00,48.42112708836794,18.413645597174764,0.0,211.39999999999998,211.39999999999998,0.0,0.0,92,26,,26,2020-09-19 08:45:09,Europe/Bratislava
2020-09-19 10:45:10+02:00,48.42110035009682,18.413631347939372,0.0,211.39999999999998,211.39999999999998,0.0,0.0,92,45,,26,2020-09-19 08:45:10,Europe/Bratislava
2020-09-19 10:45:11+02:00,48.421073695644736,18.41361357830465,0.0020099999999999996,211.39999999999998,211.39999999999998,7.0128,7.0128,92,59,,26,2020-09-19 08:45:11,Europe/Bratislava
2020-09-19 10:45:12+02:00,48.421042682603,18.413593713194132,0.00588,211.39999999999998,211.39999999999998,13.3812,13.3812,94,62,,27,2020-09-19 08:45:12,Europe/Bratislava
2020-09-19 10:45:13+02:00,48.42100387439132,18.413572423160076,0.010369999999999999,211.39999999999998,211.39999999999998,15.4908,15.4908,95,64,,27,2020-09-19 08:45:13,Europe/Bratislava
2020-09-19 10:45:14+02:00,48.42096188105643,18.41354618780315,0.01542,211.20000000000005,211.20000000000005,17.442,17.442,97,67,,27,2020-09-19 08:45:14,Europe/Bratislava
2020-09-19 10:45:15+02:00,48.42091552913189,18.413514252752066,0.021079999999999998,211.20000000000005,211.20000000000005,19.6848,19.6848,99,73,,27,2020-09-19 08:45:15,Europe/Bratislava
2020-09-19 10:45:16+02:00,48.42086607590318,18.413481144234538,0.0272,211.0,211.0,21.488400000000002,21.488400000000002,102,85,,27,2020-09-19 08:45:16,Europe/Bratislava
2020-09-19 10:45:17+02:00,48.420812683179975,18.413446862250566,0.03361,211.0,211.0,22.7556,22.7556,103,87,,27,2020-09-19 08:45:17,Europe/Bratislava
2020-09-19 10:45:18+02:00,48.42075736261904,18.413412664085627,0.04025,210.79999999999995,210.79999999999995,23.562,23.562,105,95,,27,2020-09-19 08:45:18,Europe/Bratislava
2020-09-19 10:45:19+02:00,48.420702796429396,18.413379723206162,0.046729999999999994,210.79999999999995,210.79999999999995,23.3676,23.3676,106,91,,27,2020-09-19 08:45:19,Europe/Bratislava
2020-09-19 10:45:20+02:00,48.42064831405878,18.413349967449903,0.053149999999999996,210.60000000000002,210.60000000000002,23.0364,23.0364,108,65,,27,2020-09-19 08:45:20,Europe/Bratislava
2020-09-19 10:45:21+02:00,48.4205936640501,18.4133259113878,0.05957,210.60000000000002,210.60000000000002,23.094,23.094,109,46,,27,2020-09-19 08:45:21,Europe/Bratislava
